1c. LEA ID,awarded_q,awarded_method,applied_q,applied_method,interest_q,interest_method,order_q,delivered_q,operating_q,award_to_order_q,order_to_delivered_q,delivered_to_operating_q,award_to_operating_q
3601052,,unknown,,unknown,,unknown,,,,,,,
3601053,,unknown,,unknown,,unknown,,,,,,,
3601054,,unknown,,unknown,,unknown,,,,,,,
3601055,,unknown,,unknown,,unknown,,,,,,,
3601056,,unknown,,unknown,,unknown,,,,,,,
3601057,,unknown,,unknown,,unknown,,,,,,,
3601058,,unknown,,unknown,,unknown,,,,,,,
3601059,,unknown,,unknown,,unknown,,,,,,,
3601060,,unknown,,unknown,,unknown,,,,,,,
3601061,,unknown,,unknown,,unknown,,,,,,,
3601062,,unknown,,unknown,,unknown,,,,,,,
3601063,,unknown,,unknown,,unknown,,,,,,,
3601064,,unknown,,unknown,,unknown,,,,,,,
3601065,,unknown,,unknown,,unknown,,,,,,,
3601066,,unknown,,unknown,,unknown,,,,,,,
3601067,,unknown,,unknown,,unknown,,,,,,,
3601069,,unknown,,unknown,,unknown,,,,,,,
3601070,,unknown,,unknown,,unknown,,,,,,,
3601071,,unknown,,unknown,,unknown,,,,,,,
3601072,,unknown,,unknown,,unknown,,,,,,,
3601073,,unknown,,unknown,,unknown,,,,,,,
3601075,,unknown,,unknown,,unknown,,,,,,,
3601076,,unknown,,unknown,,unknown,,,,,,,
3601077,,unknown,,unknown,,unknown,,,,,,,
3601078,,unknown,,unknown,,unknown,,,,,,,
3601079,,unknown,,unknown,,unknown,,,,,,,
3601080,,unknown,,unknown,,unknown,,,,,,,
3601082,,unknown,,unknown,,unknown,,,,,,,
3601083,,unknown,,unknown,,unknown,,,,,,,
3601084,,unknown,,unknown,,unknown,,,,,,,
3601085,,unknown,,unknown,,unknown,,,,,,,
3601086,,unknown,,unknown,,unknown,,,,,,,
3601087,,unknown,,unknown,,unknown,,,,,,,
3601088,,unknown,,unknown,,unknown,,,,,,,
3601089,,unknown,,unknown,,unknown,,,,,,,
3601090,,unknown,,unknown,,unknown,,,,,,,
3601091,,unknown,,unknown,,unknown,,,,,,,
3601092,,unknown,,unknown,,unknown,,,,,,,
3601093,,unknown,,unknown,,unknown,,,,,,,
3601094,,unknown,,unknown,,unknown,,,,,,,
3601095,,unknown,,unknown,,unknown,,,,,,,
3601096,,unknown,,unknown,,unknown,,,,,,,
3601097,,unknown,,unknown,,unknown,,,,,,,
3601099,,unknown,,unknown,,unknown,,,,,,,
3601100,,unknown,,unknown,,unknown,,,,,,,
3601102,,unknown,,unknown,,unknown,,,,,,,
3601105,,unknown,,unknown,,unknown,,,,,,,
3601106,,unknown,,unknown,,unknown,,,,,,,
3601107,,unknown,,unknown,,unknown,,,,,,,
3601108,,unknown,,unknown,,unknown,,,,,,,
3601109,,unknown,,unknown,,unknown,,,,,,,
3601110,,unknown,,unknown,,unknown,,,,,,,
3601111,,unknown,,unknown,,unknown,,,,,,,
3601112,,unknown,,unknown,,unknown,,,,,,,
3601113,,unknown,,unknown,,unknown,,,,,,,
3601114,,unknown,,unknown,,unknown,,,,,,,
3601115,,unknown,,unknown,,unknown,,,,,,,
3601116,,unknown,,unknown,,unknown,,,,,,,
3601117,,unknown,,unknown,,unknown,,,,,,,
3601118,,unknown,,unknown,,unknown,,,,,,,
3601119,,unknown,,unknown,,unknown,,,,,,,
3601120,,unknown,,unknown,,unknown,,,,,,,
3601121,,unknown,,unknown,,unknown,,,,,,,
3601122,,unknown,,unknown,,unknown,,,,,,,
3601123,,unknown,,unknown,,unknown,,,,,,,
3601124,,unknown,,unknown,,unknown,,,,,,,
3601125,,unknown,,unknown,,unknown,,,,,,,
3601127,,unknown,,unknown,,unknown,,,,,,,
3601128,,unknown,,unknown,,unknown,,,,,,,
3601129,,unknown,,unknown,,unknown,,,,,,,
3601130,,unknown,,unknown,,unknown,,,,,,,
3601131,,unknown,,unknown,,unknown,,,,,,,
3601132,,unknown,,unknown,,unknown,,,,,,,
3601133,,unknown,,unknown,,unknown,,,,,,,
3601134,,unknown,,unknown,,unknown,,,,,,,
3601135,,unknown,,unknown,,unknown,,,,,,,
3601136,,unknown,,unknown,,unknown,,,,,,,
3601137,,unknown,,unknown,,unknown,,,,,,,
3601138,,unknown,,unknown,,unknown,,,,,,,
3601139,,unknown,,unknown,,unknown,,,,,,,
3601140,,unknown,,unknown,,unknown,,,,,,,
3601141,,unknown,,unknown,,unknown,,,,,,,
3601142,,unknown,,unknown,,unknown,,,,,,,
3601143,,unknown,,unknown,,unknown,,,,,,,
3601144,,unknown,,unknown,,unknown,,,,,,,
3601145,,unknown,,unknown,,unknown,,,,,,,
3601146,,unknown,,unknown,,unknown,,,,,,,
3601147,,unknown,,unknown,,unknown,,,,,,,
3601148,,unknown,,unknown,,unknown,,,,,,,
3601149,,unknown,,unknown,,unknown,,,,,,,
3601150,,unknown,,unknown,,unknown,,,,,,,
3601151,,unknown,,unknown,,unknown,,,,,,,
3601152,,unknown,,unknown,,unknown,,,,,,,
3601153,,unknown,,unknown,,unknown,,,,,,,
3601154,,unknown,,unknown,,unknown,,,,,,,
3601155,,unknown,,unknown,,unknown,,,,,,,
3601156,,unknown,,unknown,,unknown,,,,,,,
3601157,,unknown,,unknown,,unknown,,,,,,,
3601158,,unknown,,unknown,,unknown,,,,,,,
3601159,,unknown,,unknown,,unknown,,,,,,,
3601160,,unknown,,unknown,,unknown,,,,,,,
3601161,,unknown,,unknown,,unknown,,,,,,,
3601162,,unknown,,unknown,,unknown,,,,,,,
3601163,,unknown,,unknown,,unknown,,,,,,,
3601164,,unknown,,unknown,,unknown,,,,,,,
3601165,,unknown,,unknown,,unknown,,,,,,,
3601166,,unknown,,unknown,,unknown,,,,,,,
3601167,,unknown,,unknown,,unknown,,,,,,,
3601168,,unknown,,unknown,,unknown,,,,,,,
3601169,,unknown,,unknown,,unknown,,,,,,,
3601170,,unknown,,unknown,,unknown,,,,,,,
3601171,,unknown,,unknown,,unknown,,,,,,,
3601172,,unknown,,unknown,,unknown,,,,,,,
3601173,,unknown,,unknown,,unknown,,,,,,,
3601174,,unknown,,unknown,,unknown,,,,,,,
3601175,,unknown,,unknown,,unknown,,,,,,,
3601176,,unknown,,unknown,,unknown,,,,,,,
3601177,,unknown,,unknown,,unknown,,,,,,,
3601178,,unknown,,unknown,,unknown,,,,,,,
3601179,,unknown,,unknown,,unknown,,,,,,,
3601180,,unknown,,unknown,,unknown,,,,,,,
3601181,,unknown,,unknown,,unknown,,,,,,,
3601182,,unknown,,unknown,,unknown,,,,,,,
3601183,,unknown,,unknown,,unknown,,,,,,,
3601184,,unknown,,unknown,,unknown,,,,,,,
3601186,,unknown,,unknown,,unknown,,,,,,,
3601187,,unknown,,unknown,,unknown,,,,,,,
3601188,,unknown,,unknown,,unknown,,,,,,,
3601189,,unknown,,unknown,,unknown,,,,,,,
3601190,,unknown,,unknown,,unknown,,,,,,,
3601191,,unknown,,unknown,,unknown,,,,,,,
3601192,,unknown,,unknown,,unknown,,,,,,,
3601193,,unknown,,unknown,,unknown,,,,,,,
3601194,,unknown,,unknown,,unknown,,,,,,,
3601195,,unknown,,unknown,,unknown,,,,,,,
3601196,,unknown,,unknown,,unknown,,,,,,,
3601197,,unknown,,unknown,,unknown,,,,,,,
3601198,,unknown,,unknown,,unknown,,,,,,,
3601199,,unknown,,unknown,,unknown,,,,,,,
3601200,,unknown,,unknown,,unknown,,,,,,,
3601201,,unknown,,unknown,,unknown,,,,,,,
3601202,,unknown,,unknown,,unknown,,,,,,,
3601203,,unknown,,unknown,,unknown,,,,,,,
3601204,,unknown,,unknown,,unknown,,,,,,,
3601205,,unknown,,unknown,,unknown,,,,,,,
3601206,,unknown,,unknown,,unknown,,,,,,,
3601207,,unknown,,unknown,,unknown,,,,,,,
3601208,,unknown,,unknown,,unknown,,,,,,,
3601209,,unknown,,unknown,,unknown,,,,,,,
3601210,,unknown,,unknown,,unknown,,,,,,,
3601211,,unknown,,unknown,,unknown,,,,,,,
3601212,,unknown,,unknown,,unknown,,,,,,,
3601213,,unknown,,unknown,,unknown,,,,,,,
3601214,,unknown,,unknown,,unknown,,,,,,,
3601215,,unknown,,unknown,,unknown,,,,,,,
3601216,,unknown,,unknown,,unknown,,,,,,,
3601217,,unknown,,unknown,,unknown,,,,,,,
3601218,,unknown,,unknown,,unknown,,,,,,,
3601219,,unknown,,unknown,,unknown,,,,,,,
3601220,,unknown,,unknown,,unknown,,,,,,,
3601221,,unknown,,unknown,,unknown,,,,,,,
3601222,,unknown,,unknown,,unknown,,,,,,,
3601223,,unknown,,unknown,,unknown,,,,,,,
3601224,,unknown,,unknown,,unknown,,,,,,,
3601225,,unknown,,unknown,,unknown,,,,,,,
3601226,,unknown,,unknown,,unknown,,,,,,,
3601227,,unknown,,unknown,,unknown,,,,,,,
3601228,,unknown,,unknown,,unknown,,,,,,,
3601229,,unknown,,unknown,,unknown,,,,,,,
3601230,,unknown,,unknown,,unknown,,,,,,,
3601231,,unknown,,unknown,,unknown,,,,,,,
3602310,,unknown,,unknown,,unknown,,,,,,,
3602340,,unknown,,unknown,,unknown,,,,,,,
3602370,,unknown,,unknown,,unknown,,,,,,,
3602400,,unknown,,unknown,,unknown,,,,,,,
3602430,,unknown,,unknown,,unknown,,,,,,,
3602460,,unknown,,unknown,,unknown,,,,,,,
3602520,,unknown,,unknown,,unknown,,,,,,,
3602550,,unknown,,unknown,,unknown,,,,,,,
3602580,,unknown,,unknown,,unknown,,,,,,,
42NUVVE,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2022Q2,2023Q1,2023Q2,1.0,3.0,1.0,5.0
3602700,,unknown,,unknown,,unknown,,,,,,,
3602730,,unknown,,unknown,,unknown,,,,,,,
3602820,,unknown,,unknown,,unknown,,,,,,,
3602880,,unknown,,unknown,,unknown,,,,,,,
3602920,,unknown,,unknown,,unknown,,,,,,,
3602940,,unknown,,unknown,,unknown,,,,,,,
3602970,,unknown,,unknown,,unknown,,,,,,,
3603000,,unknown,,unknown,,unknown,,,,,,,
3603030,,unknown,,unknown,,unknown,,,,,,,
3603060,,unknown,,unknown,,unknown,,,,,,,
3603180,,unknown,,unknown,,unknown,,,,,,,
3603210,,unknown,,unknown,,unknown,,,,,,,
3603240,,unknown,,unknown,,unknown,,,,,,,
3620580,2020Q1,exact,2019Q3,backcast_award_minus_2q,2019Q2,from_applied_minus_1q,2020Q4,2021Q2,2021Q3,3.0,2.0,1.0,6.0
3603420,,unknown,,unknown,,unknown,,,,,,,
3603480,,unknown,,unknown,,unknown,,,,,,,
3603630,,unknown,,unknown,,unknown,,,,,,,
3603660,,unknown,,unknown,,unknown,,,,,,,
3603720,,unknown,,unknown,,unknown,,,,,,,
3603810,,unknown,,unknown,,unknown,,,,,,,
3603840,,unknown,,unknown,,unknown,,,,,,,
3603870,,unknown,,unknown,,unknown,,,,,,,
3603930,,unknown,,unknown,,unknown,,,,,,,
5305940,2020Q2,exact,2019Q4,backcast_award_minus_2q,2019Q3,from_applied_minus_1q,2020Q4,2020Q4,2020Q4,2.0,0.0,0.0,2.0
3603990,,unknown,,unknown,,unknown,,,,,,,
3604050,,unknown,,unknown,,unknown,,,,,,,
628050,2021Q2,exact,2020Q4,backcast_award_minus_2q,2020Q3,from_applied_minus_1q,2022Q1,2022Q1,2022Q1,3.0,0.0,0.0,3.0
3604110,,unknown,,unknown,,unknown,,,,,,,
4833340,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
3604200,,unknown,,unknown,,unknown,,,,,,,
3604290,,unknown,,unknown,,unknown,,,,,,,
3604350,,unknown,,unknown,,unknown,,,,,,,
4703270,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
3604410,,unknown,,unknown,,unknown,,,,,,,
628170,2019Q3,exact,2019Q1,backcast_award_minus_2q,2018Q4,from_applied_minus_1q,2020Q2,2021Q1,2021Q2,3.0,3.0,1.0,7.0
3604620,,unknown,,unknown,,unknown,,,,,,,
3604650,,unknown,,unknown,,unknown,,,,,,,
628250,2020Q3,exact,2020Q1,backcast_award_minus_2q,2019Q4,from_applied_minus_1q,2020Q4,2021Q2,2021Q3,1.0,2.0,1.0,4.0
3604740,,unknown,,unknown,,unknown,,,,,,,
3604757,,unknown,,unknown,,unknown,,,,,,,
3604758,,unknown,,unknown,,unknown,,,,,,,
3604870,,unknown,,unknown,,unknown,,,,,,,
3604920,,unknown,,unknown,,unknown,,,,,,,
3605010,,unknown,,unknown,,unknown,,,,,,,
3605040,,unknown,,unknown,,unknown,,,,,,,
3605220,,unknown,,unknown,,unknown,,,,,,,
3605280,,unknown,,unknown,,unknown,,,,,,,
3605310,,unknown,,unknown,,unknown,,,,,,,
3605340,,unknown,,unknown,,unknown,,,,,,,
3605370,,unknown,,unknown,,unknown,,,,,,,
3605460,,unknown,,unknown,,unknown,,,,,,,
3605520,,unknown,,unknown,,unknown,,,,,,,
3605580,,unknown,,unknown,,unknown,,,,,,,
3605610,,unknown,,unknown,,unknown,,,,,,,
3605640,,unknown,,unknown,,unknown,,,,,,,
3605670,,unknown,,unknown,,unknown,,,,,,,
3605820,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
4503060,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,2024Q1,2024Q1,,,0.0,5.0
3605940,,unknown,,unknown,,unknown,,,,,,,
3606060,,unknown,,unknown,,unknown,,,,,,,
3606090,,unknown,,unknown,,unknown,,,,,,,
3606160,,unknown,,unknown,,unknown,,,,,,,
3606180,,unknown,,unknown,,unknown,,,,,,,
3606210,,unknown,,unknown,,unknown,,,,,,,
3606240,,unknown,,unknown,,unknown,,,,,,,
2723970,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,2024Q1,2024Q1,,,0.0,5.0
3606330,,unknown,,unknown,,unknown,,,,,,,
3606360,,unknown,,unknown,,unknown,,,,,,,
3606390,,unknown,,unknown,,unknown,,,,,,,
3606420,,unknown,,unknown,,unknown,,,,,,,
3606470,,unknown,,unknown,,unknown,,,,,,,
3606500,,unknown,,unknown,,unknown,,,,,,,
3606540,,unknown,,unknown,,unknown,,,,,,,
3606570,,unknown,,unknown,,unknown,,,,,,,
3606630,,unknown,,unknown,,unknown,,,,,,,
3606660,,unknown,,unknown,,unknown,,,,,,,
3606690,,unknown,,unknown,,unknown,,,,,,,
3606720,,unknown,,unknown,,unknown,,,,,,,
3606780,,unknown,,unknown,,unknown,,,,,,,
3606840,,unknown,,unknown,,unknown,,,,,,,
3606870,,unknown,,unknown,,unknown,,,,,,,
3606900,,unknown,,unknown,,unknown,,,,,,,
3606990,,unknown,,unknown,,unknown,,,,,,,
3607020,,unknown,,unknown,,unknown,,,,,,,
3607050,,unknown,,unknown,,unknown,,,,,,,
3607080,,unknown,,unknown,,unknown,,,,,,,
4022560,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q1,2023Q2,2023Q2,1.0,1.0,0.0,2.0
3607170,,unknown,,unknown,,unknown,,,,,,,
3607230,,unknown,,unknown,,unknown,,,,,,,
3607260,,unknown,,unknown,,unknown,,,,,,,
3607290,,unknown,,unknown,,unknown,,,,,,,
3607320,,unknown,,unknown,,unknown,,,,,,,
3607380,,unknown,,unknown,,unknown,,,,,,,
3607440,,unknown,,unknown,,unknown,,,,,,,
3607470,,unknown,,unknown,,unknown,,,,,,,
3607530,,unknown,,unknown,,unknown,,,,,,,
3607560,,unknown,,unknown,,unknown,,,,,,,
3607590,,unknown,,unknown,,unknown,,,,,,,
3607650,,unknown,,unknown,,unknown,,,,,,,
3607680,,unknown,,unknown,,unknown,,,,,,,
3607710,,unknown,,unknown,,unknown,,,,,,,
3607770,,unknown,,unknown,,unknown,,,,,,,
3607860,,unknown,,unknown,,unknown,,,,,,,
3607890,,unknown,,unknown,,unknown,,,,,,,
3607980,,unknown,,unknown,,unknown,,,,,,,
3608010,,unknown,,unknown,,unknown,,,,,,,
2600285,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,2024Q1,2024Q1,,,0.0,5.0
3608130,,unknown,,unknown,,unknown,,,,,,,
628320,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
3608250,,unknown,,unknown,,unknown,,,,,,,
3700474,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q1,2023Q4,2023Q4,1.0,3.0,0.0,4.0
5306180,2020Q2,exact,2019Q4,backcast_award_minus_2q,2019Q3,from_applied_minus_1q,2021Q1,2022Q2,2022Q3,3.0,5.0,1.0,9.0
3608340,,unknown,,unknown,,unknown,,,,,,,
3608370,,unknown,,unknown,,unknown,,,,,,,
3608400,,unknown,,unknown,,unknown,,,,,,,
3608430,,unknown,,unknown,,unknown,,,,,,,
3608460,,unknown,,unknown,,unknown,,,,,,,
3608470,,unknown,,unknown,,unknown,,,,,,,
3608490,,unknown,,unknown,,unknown,,,,,,,
3174820,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
3608610,,unknown,,unknown,,unknown,,,,,,,
3608790,,unknown,,unknown,,unknown,,,,,,,
3608850,,unknown,,unknown,,unknown,,,,,,,
3608880,,unknown,2021Q2,program_calendar,2021Q1,from_applied_minus_1q,,,,,,,
3608910,,unknown,,unknown,,unknown,,,,,,,
3608970,,unknown,,unknown,,unknown,,,,,,,
3609030,,unknown,,unknown,,unknown,,,,,,,
3609060,,unknown,,unknown,,unknown,,,,,,,
3609090,,unknown,,unknown,,unknown,,,,,,,
3609120,,unknown,,unknown,,unknown,,,,,,,
3609210,,unknown,,unknown,,unknown,,,,,,,
628470,2023Q3,exact,2023Q1,backcast_award_minus_2q,2022Q4,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
3609330,,unknown,,unknown,,unknown,,,,,,,
3609360,,unknown,,unknown,,unknown,,,,,,,
3609390,,unknown,,unknown,,unknown,,,,,,,
3609420,,unknown,,unknown,,unknown,,,,,,,
3609540,,unknown,,unknown,,unknown,,,,,,,
3609630,,unknown,,unknown,,unknown,,,,,,,
3609660,,unknown,,unknown,,unknown,,,,,,,
3609690,,unknown,,unknown,,unknown,,,,,,,
3609720,,unknown,,unknown,,unknown,,,,,,,
3609840,,unknown,,unknown,,unknown,,,,,,,
3609870,,unknown,,unknown,,unknown,,,,,,,
3609900,,unknown,,unknown,,unknown,,,,,,,
3609930,,unknown,,unknown,,unknown,,,,,,,
3609960,,unknown,,unknown,,unknown,,,,,,,
3609990,,unknown,,unknown,,unknown,,,,,,,
3610050,,unknown,,unknown,,unknown,,,,,,,
3610080,,unknown,,unknown,,unknown,,,,,,,
3610140,,unknown,,unknown,,unknown,,,,,,,
3610170,,unknown,,unknown,,unknown,,,,,,,
3610200,,unknown,,unknown,,unknown,,,,,,,
3610230,,unknown,,unknown,,unknown,,,,,,,
3610260,,unknown,,unknown,,unknown,,,,,,,
3610380,,unknown,,unknown,,unknown,,,,,,,
3610410,,unknown,,unknown,,unknown,,,,,,,
3610500,,unknown,,unknown,,unknown,,,,,,,
3610530,,unknown,,unknown,,unknown,,,,,,,
3610560,,unknown,,unknown,,unknown,,,,,,,
3610590,,unknown,,unknown,,unknown,,,,,,,
3610620,,unknown,,unknown,,unknown,,,,,,,
3610650,,unknown,,unknown,,unknown,,,,,,,
3610680,,unknown,,unknown,,unknown,,,,,,,
3610710,,unknown,,unknown,,unknown,,,,,,,
1201440,2021Q2,exact,2020Q4,backcast_award_minus_2q,2020Q3,from_applied_minus_1q,2022Q1,2022Q1,2023Q1,3.0,0.0,4.0,7.0
691024,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
3610920,,unknown,,unknown,,unknown,,,,,,,
3610950,,unknown,,unknown,,unknown,,,,,,,
3610980,,unknown,,unknown,,unknown,,,,,,,
3611070,,unknown,,unknown,,unknown,,,,,,,
3611100,,unknown,,unknown,,unknown,,,,,,,
3611160,,unknown,,unknown,,unknown,,,,,,,
3611190,,unknown,,unknown,,unknown,,,,,,,
3611250,,unknown,,unknown,,unknown,,,,,,,
3611280,,unknown,,unknown,,unknown,,,,,,,
3611310,,unknown,,unknown,,unknown,,,,,,,
3611370,,unknown,,unknown,,unknown,,,,,,,
3611400,,unknown,,unknown,,unknown,,,,,,,
3611430,,unknown,,unknown,,unknown,,,,,,,
3611460,,unknown,,unknown,,unknown,,,,,,,
3611490,,unknown,,unknown,,unknown,,,,,,,
3611520,,unknown,,unknown,,unknown,,,,,,,
3611550,,unknown,,unknown,,unknown,,,,,,,
3611610,,unknown,,unknown,,unknown,,,,,,,
3611640,,unknown,,unknown,,unknown,,,,,,,
3611670,,unknown,,unknown,,unknown,,,,,,,
3611700,,unknown,,unknown,,unknown,,,,,,,
3611730,,unknown,,unknown,,unknown,,,,,,,
3611740,,unknown,,unknown,,unknown,,,,,,,
3611760,,unknown,,unknown,,unknown,,,,,,,
3611860,,unknown,,unknown,,unknown,,,,,,,
628650,2020Q2,exact,2019Q4,backcast_award_minus_2q,2019Q3,from_applied_minus_1q,2020Q3,2021Q1,2022Q4,1.0,2.0,7.0,10.0
3611910,,unknown,,unknown,,unknown,,,,,,,
3611940,,unknown,,unknown,,unknown,,,,,,,
3611970,,unknown,,unknown,,unknown,,,,,,,
3612030,,unknown,,unknown,,unknown,,,,,,,
3612120,,unknown,,unknown,,unknown,,,,,,,
3612180,,unknown,,unknown,,unknown,,,,,,,
3612240,,unknown,,unknown,,unknown,,,,,,,
3612270,,unknown,,unknown,,unknown,,,,,,,
3612300,,unknown,,unknown,,unknown,,,,,,,
3612330,,unknown,,unknown,,unknown,,,,,,,
3612360,,unknown,,unknown,,unknown,,,,,,,
3612390,,unknown,,unknown,,unknown,,,,,,,
3612400,,unknown,,unknown,,unknown,,,,,,,
3612450,,unknown,,unknown,,unknown,,,,,,,
3612510,,unknown,,unknown,,unknown,,,,,,,
3612630,,unknown,,unknown,,unknown,,,,,,,
3612660,,unknown,,unknown,,unknown,,,,,,,
3612720,,unknown,,unknown,,unknown,,,,,,,
3612750,,unknown,,unknown,,unknown,,,,,,,
3612840,,unknown,,unknown,,unknown,,,,,,,
3612870,,unknown,,unknown,,unknown,,,,,,,
3612900,,unknown,,unknown,,unknown,,,,,,,
3612960,,unknown,,unknown,,unknown,,,,,,,
4503910,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2022Q2,2023Q1,2023Q2,1.0,3.0,1.0,5.0
3613020,,unknown,,unknown,,unknown,,,,,,,
3613080,,unknown,,unknown,,unknown,,,,,,,
3613110,,unknown,,unknown,,unknown,,,,,,,
3613230,,unknown,,unknown,,unknown,,,,,,,
3613290,,unknown,,unknown,,unknown,,,,,,,
3613350,,unknown,,unknown,,unknown,,,,,,,
3613380,,unknown,,unknown,,unknown,,,,,,,
3613440,,unknown,,unknown,,unknown,,,,,,,
3613470,,unknown,,unknown,,unknown,,,,,,,
3613530,,unknown,,unknown,,unknown,,,,,,,
3613560,,unknown,,unknown,,unknown,,,,,,,
3613590,,unknown,,unknown,,unknown,,,,,,,
3613620,,unknown,,unknown,,unknown,,,,,,,
3613710,,unknown,,unknown,,unknown,,,,,,,
3613740,,unknown,,unknown,,unknown,,,,,,,
3613770,,unknown,,unknown,,unknown,,,,,,,
3613830,,unknown,,unknown,,unknown,,,,,,,
3613950,,unknown,,unknown,,unknown,,,,,,,
3613980,,unknown,,unknown,,unknown,,,,,,,
5306300,2020Q2,exact,2019Q4,backcast_award_minus_2q,2019Q3,from_applied_minus_1q,2021Q1,2022Q2,2022Q3,3.0,5.0,1.0,9.0
3614070,,unknown,,unknown,,unknown,,,,,,,
3614130,,unknown,,unknown,,unknown,,,,,,,
3614190,,unknown,,unknown,,unknown,,,,,,,
3614220,,unknown,,unknown,,unknown,,,,,,,
3614250,,unknown,,unknown,,unknown,,,,,,,
3614280,,unknown,,unknown,,unknown,,,,,,,
3614310,,unknown,,unknown,,unknown,,,,,,,
3614340,,unknown,,unknown,,unknown,,,,,,,
3614400,,unknown,,unknown,,unknown,,,,,,,
3614430,,unknown,,unknown,,unknown,,,,,,,
3614460,,unknown,,unknown,,unknown,,,,,,,
3614490,,unknown,,unknown,,unknown,,,,,,,
3614550,,unknown,,unknown,,unknown,,,,,,,
3614580,,unknown,,unknown,,unknown,,,,,,,
3614610,,unknown,,unknown,,unknown,,,,,,,
3614640,,unknown,,unknown,,unknown,,,,,,,
3614670,,unknown,,unknown,,unknown,,,,,,,
3614700,,unknown,,unknown,,unknown,,,,,,,
3614730,,unknown,,unknown,,unknown,,,,,,,
3614760,,unknown,,unknown,,unknown,,,,,,,
3614820,,unknown,,unknown,,unknown,,,,,,,
3614850,,unknown,,unknown,,unknown,,,,,,,
3614880,,unknown,,unknown,,unknown,,,,,,,
3614940,,unknown,,unknown,,unknown,,,,,,,
3614970,,unknown,,unknown,,unknown,,,,,,,
3615030,,unknown,,unknown,,unknown,,,,,,,
3615060,,unknown,,unknown,,unknown,,,,,,,
3615090,,unknown,,unknown,,unknown,,,,,,,
5511100,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
3615210,,unknown,,unknown,,unknown,,,,,,,
3615270,,unknown,,unknown,,unknown,,,,,,,
3615300,,unknown,,unknown,,unknown,,,,,,,
3615360,,unknown,,unknown,,unknown,,,,,,,
3615390,,unknown,,unknown,,unknown,,,,,,,
3615450,,unknown,,unknown,,unknown,,,,,,,
3615480,,unknown,,unknown,,unknown,,,,,,,
3615510,,unknown,,unknown,,unknown,,,,,,,
3615540,,unknown,,unknown,,unknown,,,,,,,
629100,2022Q2,exact,2021Q4,backcast_award_minus_2q,2021Q3,from_applied_minus_1q,2022Q3,nanQnan,nanQnan,1.0,,,
3615630,,unknown,,unknown,,unknown,,,,,,,
3615720,,unknown,,unknown,,unknown,,,,,,,
3615780,,unknown,,unknown,,unknown,,,,,,,
629130,2017Q3,exact,2017Q1,backcast_award_minus_2q,2016Q4,from_applied_minus_1q,2017Q4,2019Q3,2019Q4,1.0,7.0,1.0,9.0
3615870,,unknown,,unknown,,unknown,,,,,,,
3615900,,unknown,,unknown,,unknown,,,,,,,
3615980,,unknown,,unknown,,unknown,,,,,,,
3615990,,unknown,,unknown,,unknown,,,,,,,
405670,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,2024Q3,nanQnan,nanQnan,3.0,,,
3616140,,unknown,,unknown,,unknown,,,,,,,
3616170,,unknown,,unknown,,unknown,,,,,,,
3616200,,unknown,,unknown,,unknown,,,,,,,
3616230,,unknown,,unknown,,unknown,,,,,,,
2725200,2021Q4,exact,2021Q2,backcast_award_minus_2q,2021Q1,from_applied_minus_1q,2021Q4,2021Q4,2021Q4,0.0,0.0,0.0,0.0
3616290,,unknown,,unknown,,unknown,,,,,,,
3616380,,unknown,,unknown,,unknown,,,,,,,
5511220,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
3616440,,unknown,,unknown,,unknown,,,,,,,
3616470,,unknown,,unknown,,unknown,,,,,,,
3616500,,unknown,,unknown,,unknown,,,,,,,
3616530,,unknown,,unknown,,unknown,,,,,,,
