Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,BEDROCK,730 Shelby St,FINANCIALDISTR1; 2nd level elevators ,Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.3309331,-83.0484888,2019-12-31,88103,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,OUC,300 Liberty Ave,"COO ROSA UNIT 1; Administration Center Garage. Enter garage from Liberty Ave. Station located on second floor, NW corner. Garage fees apply.",Orlando,FL,32801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,28.5389747,-81.3756164,2019-12-31,88104,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on kWh used. $0.12 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,ESSEX COUNTY,900 County Rd 506,DPW NO1; Rear of building.,Verona,NJ,07044,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.8353066,-74.2588904,2019-12-31,88108,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour for the first 2 hours, and $1 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,BMW WOODLANDS,17830 I-45,STATION 2,Conroe,TX,77384,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,30.1987522,-95.4568682,2019-12-31,88109,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,365 BY WFM,1745 W Market St,"AKRON ST1
AKRON ST2",Akron,OH,44313,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,41.11071,-81.57127,2019-12-31,88111,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,UNIV OF FLORIDA,Natural Area Dr,"GARAGE 11 #1; University of Florida Parking Garage 11. Adjacent to Curtis M. Phillips Center for the Performing Arts. Station located in SW corner of garage, Parking Level 1.",Gainesville,FL,32608,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,29.6362073,-82.3686967,2019-12-31,88112,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,UNIV OF FLORIDA,759 Newell Dr,"GARAGE 4 #1; Two ChargePoint stations are located on the first level (NW corner) of the parking garage. Use the Broward Drive entrance from Museum Road.
GARAGE 4 #2; Two ChargePoint stations are located on the first level (NW corner) of the parking garage. Use the Broward Drive entrance from Museum Road.
GARAGE 4 #3; TAPS Parking Garage. Enter Garage from Newell Drive and stations are immediately on left as you enter, adjacent to Stairwell A.
GARAGE 4 #4; TAPS Parking Garage. Enter Garage from Newell Drive and stations are immediately on left as you enter, adjacent to Stairwell A.",Gainesville,FL,32611,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-8,29.645192,-82.343314,2019-12-31,88113,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,UNIV OF FLORIDA,450 Village Dr,LEVIN LAW 01; University of Florida Levin College of Law. Parking Lot adjacent College of Law facility.,Gainesville,FL,32603,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,29.6484673,-82.3594459,2019-12-31,88114,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,PEN FACTORY,2701 Olympic Blvd,"STATION 01; -
STATION 02; -
STATION 03; -
STATION 04
STATION 05
STATION 06
STATION 07
STATION 08
STATION 09; -",Santa Monica,CA,90404,,888-758-4389,E,,Public,24 hours daily,,,,,,18,,,ChargePoint Network,https://www.chargepoint.com,200-8,34.028287,-118.470035,2019-12-31,88115,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour for the first 3 hours, and $10 per additional hour, maximum payment of $27",,,,,,,,,,,,,,,,,,,,
ELEC,BVSD,3351 South Indiana Street,ELDORADO K8 1; S of Main Entrance,Superior,CO,80027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.9209221,-105.1604453,2019-12-31,88116,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.22 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,VAS GARAGE,4250 Campbell Ave,VAS STATION; Located on ramp to level 2,Arlington,VA,22206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.8413827,-77.0912085,2019-12-31,88119,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $2.75 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,WALMART.COM,2106 Mt Holly Rd,BURLINGTON DCEC; ChargePoint BMW & VW Express Corridor Location,Burlington,NJ,08016,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,40.0485231,-74.8425841,2019-12-31,88121,2019-12-31 10:13:03 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,UCSD,3377 N Torrey Pines Ct,"TORREY PINES 1; UCSD Parking Permit Required
TORREY PINES 2; UCSD Parking Permit Required",San Diego,CA,92037,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,200-9,32.892366,-117.241568,2019-12-31,88122,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.2 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,Waterford Township - Department of Public Works,5240 Civic Center Dr,,Waterford,MI,48329,,248-674-2278,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,42.669627,-83.391165,2019-07-09,88126,2019-07-09 17:26:18 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Vermont Artisan Coffee & Tea,11 Cabin Ln,,Waterbury,VT,05677,,802-244-8338,E,,Public,7am-5:30pm daily,,,,,,2,,,Non-Networked,,GPS,44.395347,-72.719512,2019-12-12,88127,2019-12-12 21:27:03 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Indiana University - Cyber Infrastructure Building,2709 E 10th St,NE Corner of 10th & 45/46,Bloomington,IN,47408,,,E,,Private,For faculty and staff use only,,,,,,2,,,Non-Networked,,200-8,39.171614,-86.500985,2019-11-08,88128,2019-12-06 18:33:17 UTC,SG,,,,,,,,J1772,US,,,,Privé,,private,,,COLLEGE_CAMPUS,,,,,,,$3 per month,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF OJAI,401 S Ventura st,OJAI CITY HALL; Located in the parking lot across the street from City Hall,Ojai,CA,93023,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.4450997,-119.2476285,2019-12-31,88130,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,DES  MOINES,402 E 2nd St,"E 2ND GARAGE 1; Garage Parking Fee - Near NE Elevator Entrance on Level 1
E 2ND GARAGE 2; Garage Parking Fee - 1st floor NE Corner",Des Moines,IA,50309,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,41.589077,-93.614319,2019-12-31,88131,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,UCSC,130 McAllister Way,"CBB 1; UCSC parking permit needed during permit hours
CBB 2; UCSC parking permit needed during permit hours
CBB 3; UCSC parking permit needed during permit hours",Santa Cruz,CA,95060,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-8,36.952209,-122.065246,2019-12-31,88133,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,KEAUHOUPLACE,598 Halekauwila St,2ND KEAUHOU L; -,Honolulu,HI,96813,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,21.3021146,-157.8598477,2019-12-31,88136,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $4 per additional hour, $0.3 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,Albert Township Park,4360 Hanson Ave,Hansen Ave and Olsen St,Lewiston,MI,49756,,800-423-6634,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,44.882836,-84.306298,2019-07-09,88139,2019-07-09 17:26:18 UTC,T,,,,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Briley Township Park,11238 Parland St,Parland St and State St (M-32),Atlanta,MI,49709,,800-423-6634,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,45.004067,-84.146184,2019-07-09,88140,2019-07-09 17:26:18 UTC,T,,,,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Hammond Bay State Harbor,24025 US-23,Approximately 18 miles from Cheboygan on US-23 South,Millersburg,MI,49759,,800-423-6634,P,2019-10-01,PLANNED - not yet accessible (Public),24 hours daily; Michigan DNR Recreation Passport required for park entry,,,,,,2,,,Non-Networked,,GPS,45.589992,-84.161312,2019-07-09,88141,2019-07-09 17:26:18 UTC,T,,,,,,,,J1772,US,,,,PRÉVU - pas encore accessible (Public),,public,,,PARK,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Hoeft State Park,5001 US-23,Approximately 5 miles from Rogers City on US-23 North,Rogers City,MI,49779,,800-423-6634,P,2019-10-01,PLANNED - not yet accessible (Public),Michigan DNR Recreation Passport required for park entry,,,,,,2,,,Non-Networked,,GPS,45.465477,-83.881244,2019-07-09,88142,2019-07-09 17:26:18 UTC,T,,,,,,,,J1772,US,,,,PRÉVU - pas encore accessible (Public),,public,,,CAMPGROUND,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Presque Isle State Harbor,5477 E Grand Lake Rd,Approximately 1 mile North of E. Co. Rd. 638 and E. Grand Lake Rd.,Presque Isle,MI,49777,,800-423-6634,P,2019-10-01,PLANNED - not yet accessible (Public),24 hours daily,,,,,,2,,,Non-Networked,,GPS,45.342714,-83.486498,2019-07-09,88143,2019-07-09 17:26:18 UTC,T,,,,,,,,J1772,US,,,,PRÉVU - pas encore accessible (Public),,public,,,PARK,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,BETHEL,3586 State Rte 55,BETHEL; Behind Town Court,Kauneonga Lake,NY,12749,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.6859816,-74.8307887,2019-12-31,88145,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,ICE RINK,6 Small World Ave,ICE RINK; -,Saugerties,NY,12477,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.0907085,-73.9510187,2019-12-31,88146,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,THE FLATS,8300 NW 36th St,"EV CHARGER 01; Residential Parking Only. 6th Floor, NE corner by elevator. ",Doral,FL,33166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,25.8097124,-80.3309423,2019-12-31,88147,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,500 OCEAN APTS,101 N Federal Hwy,"EV CHARGER 01; 500 Ocean Apartments. Chargers located in parking garage. Enter garage from SE 4th Street. Go left up ramp and chargers are immediately on right.
EV CHARGER 02; 500 Ocean Apartments. Chargers located in parking garage. Enter garage from SE 4th Street. Go left up ramp and chargers are immediately on right.",Boynton Beach,FL,33435,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,https://www.chargepoint.com,200-9,26.527325,-80.058393,2019-12-31,88148,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,THE HARLO,1350 Boylston St,"STATION 1; P1 parking garage
STATION 2; Pi parking",Boston,MA,02215,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,42.343808,-71.099522,2019-12-31,88149,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,BROOKLINE,41 Fuller St,FULLER LOT; Fuller Lot,Brookline,MA,02446,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.3449595,-71.1273816,2019-12-31,88150,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,BROOKLINE,11-51 Centre St,CENTRE EAST LOT; Centre Street East Lot,Brookline,MA,02446,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.3425328,-71.12389,2019-12-31,88151,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,UNIV OF FLORIDA,2046 NE Waldo Rd,EAST CAMPUS 1; University of Florida. East Campus location.,Gainesville,FL,32609,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,29.6723906,-82.299321,2019-12-31,88155,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,STATION PWD,2029 E Ave Q,FAST CHARGER; -,Palmdale,CA,93550,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.5878171,-118.0933068,2019-12-31,88156,2019-12-31 10:13:03 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,WINTER PARK,401 S Park Ave,CITY HALL; City of Winter Park City Hall. ,Winter Park,FL,32789,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,28.5945595,-81.3520818,2019-12-31,88157,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,COC EV CHARGING,980 Montecito Dr,"CP00406; -
CP00431; -
CPGATEWAY; -",Corona,CA,92879,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-9,33.871524,-117.543597,2019-12-31,88158,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.29 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,COC EV CHARGING,2750 Cabot Drive,"DL00383; -
DL00410; -
DLGATEWAY; -",Corona,CA,92883,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.812092,-117.506868,2019-12-31,88159,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.29 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,BREIT EV GROUP,640 Freedom Business Center Dr,640 FREEDOM; Left of flagpoles N side,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.0946233,-75.4118668,2019-12-31,88160,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0.25 per hour for the first 4 hours, and $1 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,BREIT EV GROUP,630 Freedom Business Center Dr,630 FREEDOM; Right of flagpoles S side,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.0921778,-75.4116199,2019-12-31,88161,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0.25 per hour for the first 4 hours, and $1 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,BREIT EV GROUP,1160 W Swedesford Rd,SOUTHPOINT 1 2; Between Buildings One &amp; Two,Berwyn,PA,19312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.0605795,-75.4651391,2019-12-31,88163,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0.25 per hour for the first 4 hours, and $1 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,BREIT EV GROUP,1060 First Ave,MOC 1040 1060; West Side,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.0976838,-75.4101948,2019-12-31,88164,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0.25 per hour for the first 4 hours, and $1 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,TANGERDAYB,I-95,DAYTONA 2; -,Daytona Beach,FL,32114,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,29.2116766,-81.098624,2019-12-31,88165,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,BMW HILLIARD,5550 Britton Pkwy,STATION 4; -,Hilliard,OH,43026,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.0669239,-83.1355707,2019-12-31,88166,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,OUC,201 S Rosalind Ave,"OC ADMIN BLDG 1; Orange County Administration Building Division parking lot. Charger is located at corner of Jackson and Liberty, NW corner of intersection in parking lot.",Orlando,FL,32801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,28.5392452,-81.3744585,2019-12-31,88169,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on kWh used. $0.12 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,SOCO PARKING,180 W Santa Fe Ave,"SOCO P1 03; NW Corner of structure, street level
SOCO P1 04; NW Corner of structure, street level
SOCO P1 ADA1; NW Corner of structure, street level
SOCO P1 ADA2; -
SOCO P1 O1; NW Corner of structure, street level",Fullerton,CA,92832,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.86919,-117.924375,2019-12-31,88170,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on length of time. $0.5 per hour for the first 3 hours,,,,,,,,,,,,,,,,,,,,
ELEC,SOCO PARKING,150 W Santa Fe Ave,"SOCO P1 02; NW Corner of structure, street level",Fullerton,CA,92832,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.8690071,-117.9257133,2019-12-31,88171,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on length of time. $0.5 per hour for the first 3 hours,,,,,,,,,,,,,,,,,,,,
ELEC,BROADCOM,15191 Alton Pkwy,"15191 ALTON 4
15191 ALTON 5
15191 ALTON 6",Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.647844,-117.730764,2019-12-31,88172,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.25 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,BROADCOM,15101 Alton Pkwy,"15101 ALTON 1; -
15101 ALTON 2; -
15101 ALTON 3",Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.648234,-117.725262,2019-12-31,88173,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.25 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC,15485 Sand Canyon,"SCBC 15485 01; Stations are adjacent to the 15485 building.
SCBC 15485 02; Stations are adjacent to the 15485 building.
SCBC 15485 03; Stations are adjacent to the 15484 building.
SCBC 15485 04; Stations are adjacent to the 15485 building.
SCBC 15485 05; Stations are adjacent to the 15485 building.
SCBC 15485 06; Stations are adjacent to the 15485 building.",Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.669904,-117.766278,2019-12-31,88174,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,SBCTA,1170 W 3rd St,SBCTA #2; -,San Bernardino,CA,92410,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.1042786,-117.3086912,2019-12-31,88180,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $5 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,AUBURN HILLS,3380 Auburn Rd,"GARAGE EV 01; 3rd near elevator
GARAGE EV 02; 3rd near elevator",Auburn Hills,MI,48326,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,42.63344,-83.221108,2019-12-31,88181,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,AUBURN HILLS,1827 N Squirrel Rd,"CAMPUS P2; -
CAMPUS P3; Back lot
COMMUNITYCENTER; Near tennis court",Auburn Hills,MI,48326,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,https://www.chargepoint.com,200-9,42.670667,-83.220974,2019-12-31,88182,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,AUBURN HILLS,3386 Auburn Rd,AUBURN RD 01; Near bottle Tasting Room,Auburn Hills,MI,48326,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.633372,-83.2207725,2019-12-31,88183,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,IRONHORSE,1600 Iron Horse Dr,IRONHORSE; Near clubhouse,Longmont,CO,80501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.159432,-105.0619596,2019-12-31,88184,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.3 per hour, minimum payment of $1.3, maximum payment of $10",,,,,,,,,,,,,,,,,,,,
ELEC,SBCTA,1204 W 3rd St,SBCTA1; -,San Bernardino,CA,92410,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.1042919,-117.308785,2019-12-31,88185,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $5 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,EDGERTON ST LOT,250 East Edgerton Street 135 US-301,DUNN; Located in parking lot. ,Dunn,NC,28334,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.3078824,-78.6083708,2019-12-31,88186,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
